dlv026|Sagot na po namin ang shipping fee kung sakaling magka-problema ulit sa courier.
dlv028|Wag po kayong mag-alala, babalik ang rider bukas kung wala kayo ngayon.
dlv029|Nandito lang po kami para asikasuhin ang inyong delivery kung may aberya.
dlv031|Good news po, na-pick up na ng courier ang inyong package kanina!
dlv033|Yehey, pasok po ang order ninyo para sa aming free shipping promo!
dlv034|Bukas na bukas din po ay matatanggap niyo na ang inyong parcel!
dlv036|Sakto po ang dating ninyo, ipapadala na namin ito mamayang hapon mismo!
dlv039|Yes po, pwede niyo nang kunin ang item sa aming pick up point.
dlv041|Sulit na sulit po kasi libre na ang delivery papunta sa inyo!
dlv042|Wow, ang bilis pong dumating ng parcel ninyo, nandiyan na raw agad!
dlv044|Pwede po nating ipadala agad ito via lalamove kung nagmamadali po kayo.
dlv045|Handa na po ang inyong package at naghihintay na lang sa rider!
dlv047|Naku, malapit na malapit na po yung rider sa mismong bahay ninyo!
dlv048|Madali lang po hanapin ang address ninyo kaya mabilis po itong makakarating.
dlv050|Aasikasuhin ko po agad para maipadala natin ang order ninyo mamayang gabi.
dlv053|Oo naman po, pwede kayong mag-request ng same day delivery para mabilis!
dlv056|Pwede ko po bang makuha ang kumpletong address para sa ating delivery?
dlv058|Magkano po ang karaniwang shipping fee papunta sa inyong probinsya?
dlv059|Kadalasan po ay inaabot ng tatlong araw bago makarating sa inyo.
dlv062|Provincial deliveries usually take about five to seven business days to arrive.
dlv064|I-track niyo na lang po sa website nila gamit ang reference number.
dlv066|Pwede po ninyong piliin kung kailan ninyo gustong matanggap ang inyong package.
dlv067|Kapag sa metro manila lang po, kinabukasan ay nandiyan na agad ito.
dlv069|Gusto niyo po ba ng door to door delivery o branch pick up?
dlv070|Pakisabi na lang po sa rider kung saan ninyo gustong iwan ang box.
dlv071|We partnered with lbc to ensure faster shipping to the visayas region.
dlv072|Kayo po ang magbabayad ng shipping fee direkta sa mismong lalamove rider.
dlv073|Araw-araw po kaming nagpapadala ng packages tuwing four PM.
dlv078|Iiwan na lang daw po ng rider sa guard house ang inyong parcel.
dlv081|May dagdag pong singil ang courier kapag out of town ang inyong address.
dlv082|Pwede rin po kayong gumamit ng grab express para mas mabilis makarating.
dlv083|Ibabalot po namin ito nang maayos para hindi masira sa mahabang byahe.
dlv085|Nakadepende po ang oras ng dating sa ruta ng mismong delivery rider.
dlv086|Sa lingo po ay walang byahe ang aming logistics partner.
dlv088|Paki-check po ang inyong email para sa kumpirmasyon ng inyong tracking number.
dlv089|Kapag bumagyo po, asahan po natin na may kaunting delay sa byahe.
dlv093|Ilang kilometro po ang layo ng bahay ninyo mula sa main highway?
dlv095|Ipapaubaya po natin sa courier ang pag-schedule ng mismong araw ng delivery.
dlv096|Ang bayad po sa shipping ay depende sa laki ng mismong kahon.
dlv099|Kailangan po ng pirma ninyo bago ibigay ng rider ang inyong item.
dlv102|Ipapadala ko po sa messenger ang screenshot ng resibo mula sa courier.
dlv106|Saang barangay po eksakto ang inyong lokasyon para ma-pin natin nang maayos?
dlv107|Mula po dito, ibabyahe po iyan ng courier papunta sa norte.
dlv110|Ipapalagay ko po sa kahon na fragile para mas mag-ingat ang magdedeliver.
dlv113|Sisingilin po kayo ng dagdag kung ipapabago ninyo ang address on the day.
dlv114|Ise-separate po ang dalawang items dahil hindi sila kasya sa iisang pouch.
dlv115|Ang cut off po natin para ma-ship ngayon ay three PM.
dlv117|Hintayin niyo na lang po ang text ni shopee tungkol sa delivery ninyo.
dlv118|Isang araw lang po ang inaabot kapag sa loob lang ng siyudad.
dlv119|Ang byahe po ng barko ay tuwing biyernes lamang para sa probinsya ninyo.
dlv121|Mag-iwan na lang po kayo ng pambayad sa inyong kasama sa bahay bukas.
dlv123|Hihingi po ako ng update sa aming logistics team mamayang hapon.
dlv126|Wala po tayong magagawa sa delay kung ang problema ay sa courier mismong.
dlv127|Bukas po ang aming opisina para sa mga gustong mag-pick up ng order.
dlv128|Your shipping address must exactly match your billing address to prevent fraud.
dlv129|Ipapadala po natin sa lbc para mas sigurado kayong makakarating nang ligtas.
dlv130|Bago po natin ipa-book, paki-confirm muna ang eksaktong sukat ng inyong kahon.
dlv133|Babalik po ang rider kapag hindi niya kayo na-contact kaninang umaga.
dlv135|Ang pinakamalapit po na branch sa inyo ay nasa kabilang kanto lang.
dlv137|Nakadepende po sa traffic ang eksaktong oras ng pagdating ng inyong gamit.
dlv138|Kasama po ba sa loob ng subdivision ang address na binigay ninyo?
dlv139|Magpapabigay na lang po ako ng instructions sa rider kung paano makapasok.
dlv141|Isasama ko po ang mapa ng inyong bahay para hindi sila maligaw.
dlv142|Siguraduhin po ninyong may tao sa bahay para matanggap ang inyong order.
dlv143|Yung delivery partner po natin ang magti-text sa inyo ng eksaktong amount.
dlv145|Papunta na po ang aming sariling driver para ihatid ang inyong binili.
dlv146|Ang bayad po para sa return shipping ay sagutin na ng customer.
dlv147|Dadaan po muna sa main hub ang inyong package bago pumunta diyan.
dlv148|Please allow twenty four hours for the tracking system to fully update.
dlv149|Kapag umulan po nang malakas, ititigil muna ng rider ang pag-deliver niya.
dlv150|Pwede po ninyong tawagan ang numero ng driver kapag nandiyan na siya.
eng006|We expect a new shipment to arrive by Monday morning.
eng027|The standard shipping fee is one hundred pesos within Metro Manila.
eng030|We require a fifty percent downpayment before starting your custom order.
eng038|Our business hours are from eight AM until five PM daily.
eng039|You can reach us at zero nine one seven, three four five, six seven eight nine.
eng045|The upgraded version includes a one year official manufacturer warranty.
eng046|That item is currently on sale for nine hundred ninety pesos.
eng051|Would you like me to reserve one unit for you today?
eng056|We sincerely apologize for the incorrect item delivered to your house.
fup001|Napag-isipan niyo na po ba yung tungkol sa inalok ko sa inyong item?
fup002|Hello po, nagbabasakali lang kung kailangan niyo pa rin yung kinowt namin kanina.
fup004|Kumusta po ang naging experience ninyo sa binili ninyong item noong nakaraang linggo?
fup005|Naalala ko po na sabi niyo tatawag kayo ngayong araw para sa desisyon niyo.
fup008|Baka po gusto ninyong ituloy na ang pag-order habang mayroon pa kaming stock.
fup010|Tumatawag po ako para i-reschedule ang ating napag-usapang delivery date kahapon.
fup011|Na-receive ko po ang miss call ninyo kaya narito ako para tumawag pabalik.
fup013|Sabi niyo po kasi ay tatawag kayo mamaya para sa kumpirmasyon ng address.
fup014|Nais ko lang po kamustahin kung nakuha na ninyo nang maayos ang inyong package.
fup016|Kung busy po kayo ngayon, kailan ko po kayo pwedeng tawagan ulit para i-follow up?
fup017|Mag-iiwan lang po ako ng mensahe dahil mukhang hindi po kayo available ngayon.
fup019|Susubukan ko po kayong tawagan ulit bukas ng umaga para sa inyong desisyon.
fup021|Magpapadala na lang po ako ng text message sakaling hindi ko kayo maabutang online.
fup022|Pasensya na po kung nakakaistorbo ako sa inyong trabaho sa ganitong oras ngayon.
fup024|Sorry po kung napilitan akong tawagan kayo ulit para sa kulang ninyong dokumento.
fup025|Paumanhin po sa istorbo, nais ko lang i-verify kung natuloy ang inyong lakad.
fup027|Huwag po kayong mag-alala, hindi ko na po kayo kukulitin kapag busy kayo.
fup029|Nandito lang po ako para mag-assist sakaling kailanganin niyo ulit ang aming serbisyo.
fup031|Sakali pong may kakilala kayong nangangailangan ng aming produkto, baka pwede niyo kaming irekomenda.
fup033|Mayroon po ba kayong maibibigay na kakilala na pwede naming tawagan para sa promo?
fup034|We love giving special discounts to customers who refer their friends to our shop.
fup035|Kung nasiyahan po kayo sa aming serbisyo, pwede niyo kaming ikuwento sa inyong mga kaibigan.
fup036|Tumatawag po ako para kamustahin kung kumusta ang naging takbo ng inyong negosyo.
fup038|Binabalikan ko lang po kayo tungkol sa ten percent na napag-usapan natin.
fup040|Nais ko lang pong itanong kung na-deliver na ba ng maayos ang inyong package.
fup043|Kailan po kaya kayo magkakaroon ng libreng oras para mapag-usapan natin ito ulit?
fup045|Tumawag po ako para ipaalala na mag-eexpire na ang inyong discount voucher bukas.
fup046|Pasensya na po sa istorbo, gusto ko lang i-confirm kung tama ang numero ninyo.
fup048|Wag po kayong mag-alala, hindi ko na po kayo kukulitin pagkatapos nitong tawag.
fup049|Makakaasa kayong hihintayin ko ang inyong pagbabalik tuwing kailangan ninyo ng tulong.
fup050|Kung may mga kaibigan kayong gustong umorder, pwede niyo silang papuntahin sa aming pahina.
fup051|Naalala ko po na naghahanap kayo ng alternative, kaya tinatawagan ko kayo ngayon.
fup054|Tumatawag ako para i-update kayo na dumating na ang inaabangan ninyong kulay.
fup056|Gusto ko lang po kamustahin kung nasubukan niyo na ang bagong produktong ipinadala namin.
fup058|Sakali pong may concern kayo sa items, pwede niyo akong tawagan anumang oras.
fup059|Binabalikan ko po ang inyong mensahe tungkol sa nagka-aberyang pagpapadala noong isang araw.
fup061|Nais ko lang pong itanong kung tuloy pa rin po ang ating miting bukas.
fup063|Tumatawag ako para i-check kung napag-usapan niyo na ng pamilya niyo ang pagbili.
fup065|Pasensya na po sa abala, gusto ko lang i-follow up yung naiwang balanse ninyo.
fup066|Wag po kayong mabahala, maghihintay po kami sa inyong tawag kahit kailan kayo maging handa.
fup067|Kung sakaling may mairekomenda kayong kakilala, bibigyan namin kayo ng libreng shipping ngayon.
fup068|Nais ko lang kamustahin ang lagay ng iyong biniling gamit pagkatapos ng ilang buwan.
fup070|Tumatawag po ako para batiin kayo at alamin kung kailangan niyo ng bagong supply.
fup072|Baka po sakaling nagbago ang isip niyo tungkol sa pinag-usapan nating bulk order kahapon.
fup074|Nais ko lang pong ipaalala na may naghihintay na promo para sa mga susuking suki.
fup075|Pasensya na po kung na-ulit ang pagtawag ko, nais ko lang po talagang makasiguro.
fup077|Makakaasa kayong hindi namin ibibigay sa iba ang reserbang item na naka-assign sa inyo.
fup078|Kung may mga kakilala kayong naghahanap ng murang kagamitan, huwag kalimutang banggitin ang pangalan namin.
fup081|Tumatawag ako para kamustahin kung nasubukan niyo nang tawagan yung binigay kong numero.
fup083|Baka po sakaling may oras na kayong pag-usapan ang tungkol sa ating partnership ngayon.
fup085|Nais ko lang itanong kung naging maayos ba ang naging transaksyon ninyo kahapon.
fup086|Pasensya na po kung nakakaistorbo sa pahinga ninyo, mabilis lang po itong pag-uusapan natin.
fup088|Huwag po kayong mag-alala, gagawa kami ng paraan para matulungan kayong magka-oras sa susunod.
fup089|Kung may kakilala kayong gustong kumita sa pamamagitan ng pag-reseller, sabihin niyo lang sa amin.
fup090|Nais ko lang pong i-follow up kung nasaan na ang ipinangako ninyong feedback form.
fup092|Tumatawag po ako para itanong kung pwedeng i-reschedule sa ten AM.
fup094|Binabalikan ko po ang hiningi ninyong listahan ng mga bagong dating naming produkto ngayon.
fup096|Nais ko lang itanong kung naibigay ninyo na sa inyong kaibigan ang aming flyers.
fup099|Makakaasa po kayong hihintayin ko ang inyong pagtawag kahit abutin pa tayo ng gabi.
fup100|Maraming salamat po sa pakikipag-usap sa akin, hihintayin ko na lamang ang inyong desisyon.
grt008|Good day! What can I assist you with right now?
grt010|I am glad you called, how can we help?
grt014|May I have your full name, please?
grt021|Magandang umaga po! Ako po si Anna, paano ko kayo matutulungan ngayon?
grt022|Hi, thank you for calling! Si Grace po ito, ano pong maitutulong ko sa inyo?
grt023|Magandang araw! Welcome po sa aming shop. Ako pala si Liza, ano pong hanap natin?
grt024|Good afternoon po! Si Joy ito, paano ko masisigurong maayos ang order niyo ngayon?
grt028|Magandang hapon po sa inyo. Ano po ang maaari kong maipaglingkod ngayong araw?
grt029|Salamat po sa inyong pagtawag. Ako po si Faith, paano ko kayo masisilbihan?
grt030|Hi po! Si Karen po ito, paano ko po maa-assist ang concern niyo today?
grt031|Hello and magandang umaga! Divine po speaking, may kailangan po ba tayong i-check?
grt033|Magandang hapon! Thank you for choosing our store, Bea po ito. Ano pong sa atin?
grt034|Sige po, nakuha ko na ang details. Wag kayong mag-alala, aayusin natin iyan.
grt035|I understand your concern po. Hayaan niyo at tutulungan ko kayong ma-resolve ito.
grt038|Pwede ko po ba kayong i-hold nang sandali para ma-verify ko ang account niyo?
grt042|Maaari po bang maghintay ng ilang saglit habang kinukuha ko ang inyong impormasyon?
grt043|Sandali po lamang, ipapasa ko ang inyong tawag sa tamang departamento.
grt046|Naku, pasensya na po sa paghihintay. Medyo matagal lang po mag-load ang system namin.
grt048|Pasensya na po, closed na ang aming opisina ngayon. Pwede po kayong tumawag bukas.
grt049|Paumanhin po, sarado na kami tuwing five PM. Mag-iwan na lang po ng mensahe.
grt050|Hello po ulit! Si Christine ito, ano pong additional na kailangan nating i-check?
grt051|Welcome back po! Salamat at tumawag kayo ulit sa amin. Tuloy po natin ang usapan.
grt055|Magandang umaga po! Ako si Nicole, may maitutulong ba ako sa mga inquiries niyo?
grt056|Hello, salamat sa pag-contact sa amin! Si Hannah po ito, paano ko kayo maa-assist?
grt057|Hi po, magandang araw! Camille here, ano pong concern ang pwede kong sagutin ngayon?
grt058|Good day! Welcome po sa customer support natin. Ako si Marie, anong kailangan nila?
grt059|Magandang hapon po! Jane po ang pangalan ko, paano ko po kayo mapagsisilbihan?
grt060|Hello po! Si Sarah pala ito, handang tumulong sa inyong mga katanungan.
grt062|Magandang araw! Salamat sa pagpili sa aming shop, may order po ba kayong ipapa-follow up?
grt064|Pwede po bang mahingi ang buong pangalan niyo para ma-search ko sa records?
grt065|Sige po, i-check ko muna kung available pa ang item bago tayo mag-proceed.
grt066|Pakibigay naman po ang order id niyo para mahanap ko agad sa system.
grt067|I-transfer ko lang po ang call sa aming logistics team, hold the line please.
grt071|Pakihintay po muli sa linya, binubuksan ko lamang ang inyong lumang record.
grt072|Titignan ko muna sa aming listahan kung kumpirmado na ang inyong naging transaksyon.
grt073|Sige po, naintindihan ko. Gagawin ko ang lahat para maayos natin ito ngayon.
grt074|Huwag po kayong mag-panic, ako na po ang bahalang mag-track ng package niyo.
grt078|Ay, sorry po naputol ang tawag natin kanina. Saan po ba tayo huminto?
grt079|Pasensya na po kung medyo maingay ang background, nandito kasi kami sa main office.
grt080|Sorry po talaga for the inconvenience. Aasikasuhin ko na po agad ang request niyo.
grt081|Naku, paumanhin po sa abala, chine-check ko pa rin po kasi ang system hanggang ngayon.
grt083|Humihingi po ako ng dispensa dahil lampas na po sa working hours namin ngayon.
grt084|Hello po, magandang araw! Si Tricia po ito, anong maitutulong ko sa order niyo?
